"=""comments_count""","=""created_time""","=""id""","=""likes_count""","=""owner_id""","=""parent_id""","=""text""","=""timestamp"""
0,"=""2022-08-10T00:22:22""","=""17934691709463164""",0,"=""513855723""","=""2901361177209803194""","=""😍😍😍😍""",1660090942
0,"=""2022-08-10T00:20:03""","=""17950607882079498""",0,"=""49883925132""","=""2901361177209803194""","=""Esse governador é top. Gosto mto de vc . Com a graça de Deus já está eleito""",1660090803
0,"=""2022-08-10T00:19:15""","=""18040552003366039""",0,"=""27977854""","=""2901361177209803194""","=""KKKKKKK 🆘""",1660090755
0,"=""2022-08-10T00:18:50""","=""17953711651989271""",0,"=""2272288012""","=""2901361177209803194""","=""😂😂😂😂😂""",1660090730
0,"=""2022-08-10T00:13:08""","=""18015234367425183""",0,"=""4629027088""","=""2901361177209803194""","=""Kkk""",1660090388
0,"=""2022-08-10T00:11:32""","=""17944530782313022""",0,"=""49746166528""","=""2901361177209803194""","=""😂😂😂""",1660090292
0,"=""2022-08-10T00:11:30""","=""17996746291493908""",0,"=""1241594394""","=""2901361177209803194""","=""😁😁😁😁😁""",1660090290
0,"=""2022-08-10T00:10:38""","=""17952839783056536""",0,"=""17190713723""","=""2901361177209803194""","=""Baummm demais da conta 👏👏😂""",1660090238
0,"=""2022-08-10T00:09:56""","=""17959302670910019""",0,"=""4215713136""","=""2901361177209803194""","=""Kkkkk""",1660090196
0,"=""2022-08-10T00:09:28""","=""17939257721134044""",0,"=""5152112021""","=""2901361177209803194""","=""😂😂😂😂😂😂""",1660090168
0,"=""2022-08-10T00:08:10""","=""17930659022293311""",0,"=""280626919""","=""2901361177209803194""","=""😂🥰👏""",1660090090
0,"=""2022-08-10T00:07:54""","=""17869625660751490""",0,"=""414288770""","=""2901361177209803194""","=""👏👏👏👏 😂😂😂😂""",1660090074
0,"=""2022-08-10T00:07:37""","=""18288248911079681""",0,"=""50431873112""","=""2901361177209803194""","=""Que senhor @ronaldocaiado continua sendo esse homem digno e d caráter. Eu sonho de está com senhor algum dia👏👏👏""",1660090057
0,"=""2022-08-10T00:06:10""","=""17896563464600098""",0,"=""2246266272""","=""2901361177209803194""","=""👏👏👏👏👏😍""",1660089970
0,"=""2022-08-10T00:04:53""","=""17932203110262729""",0,"=""4146385252""","=""2901361177209803194""","=""😂😂😂😂😂😂😂😂""",1660089893
0,"=""2022-08-10T00:04:06""","=""17942834741228963""",0,"=""3025714806""","=""2901361177209803194""","=""👏👏👏""",1660089846
0,"=""2022-08-10T00:03:20""","=""17898095195647651""",2,"=""2259189296""","=""2901361177209803194""","=""Um dos médicos mais humanos,que já conheci 🙌❤️""",1660089800
0,"=""2022-08-09T23:59:58""","=""17988010504498551""",1,"=""202908522""","=""2901361177209803194""","=""KKKKKKKKKKKK bom d+""",1660089598
0,"=""2022-08-09T23:58:11""","=""17866201082762412""",0,"=""5389503166""","=""2901361177209803194""","=""🙌@caiadoreeleito.arrocha, juntos por Goiás @ronaldocaiado 👏🚀💤""",1660089491
0,"=""2022-08-09T23:57:54""","=""17990572450524311""",0,"=""5938000507""","=""2901361177209803194""","=""😂😂😂😂👏👏👏👏""",1660089474
0,"=""2022-08-09T23:57:42""","=""18223739890146635""",1,"=""4358199875""","=""2901361177209803194""","=""🤣🤣🤣 gov tá cm uma carinha boa, feliz 🙏🏻🙏🏻🙏🏻""",1660089462
0,"=""2022-08-09T23:57:06""","=""17972045131676661""",1,"=""4301307698""","=""2901361177209803194""","=""😂😂😂vídeo Mara!!!!!👏👏""",1660089426
0,"=""2022-08-09T23:56:22""","=""17909752865614866""",1,"=""9238018030""","=""2901361177209803194""","=""👏👏👏🙏🙏""",1660089382
0,"=""2022-08-10T00:01:03""","=""17902897661557161""",0,"=""568370063""","=""2901217436432469341""","=""👏👏👏👏👏👏""",1660089663
0,"=""2022-08-09T23:56:21""","=""17904785048534381""",0,"=""475525618""","=""2901217436432469341""","=""@naneberquo""",1660089381
0,"=""2022-08-09T23:51:22""","=""17933093087376624""",0,"=""420506740""","=""2901217436432469341""","=""👏👏👏👏👏👏👏❤️❤️""",1660089082
0,"=""2022-08-09T23:49:38""","=""17930577161432360""",0,"=""3922276542""","=""2901217436432469341""","=""Goiás Arrochou tanto que não fez nada nestes últimos anos.""",1660088978
0,"=""2022-08-09T23:32:26""","=""17916456236562673""",0,"=""702517105""","=""2901217436432469341""","=""#arrochagoiás 👏👏👏 🚀🚀🚀🚀""",1660087946
0,"=""2022-08-09T23:30:53""","=""17932086278458781""",0,"=""2319308804""","=""2901217436432469341""","=""Meu Governador 👏👏👏""",1660087853
0,"=""2022-08-09T23:30:36""","=""18309561427048057""",0,"=""1806814141""","=""2901217436432469341""","=""🙌🙌🙌""",1660087836
0,"=""2022-08-09T23:29:38""","=""18283685716075711""",0,"=""29119426754""","=""2901217436432469341""","=""🙌🙌🙌🙌🙌👏👏👏👏🔥🔥🔥❤️❤️""",1660087778
0,"=""2022-08-09T23:26:52""","=""17980324168592333""",0,"=""9294210462""","=""2901217436432469341""","=""Governador @ronaldocaiado se senhor continuar sendo governador de Goiás em 2023 q creio q será,senhor ira continuar  om os programas aluguel social e maes de Goiás?""",1660087612
0,"=""2022-08-09T23:21:08""","=""18316390312058773""",0,"=""1178270233""","=""2901217436432469341""","=""@ronaldocaiado  não é só eu que quero não, arrocha Goiás que o Caíado ainda vai fazer muito mais, e assim; não é só eu que quero não! E sim à população de Goiás também quer, tamo junto""",1660087268
0,"=""2022-08-09T23:20:36""","=""17977612666571149""",0,"=""22933327427""","=""2901217436432469341""","=""😂😂😂😂😂""",1660087236
0,"=""2022-08-09T23:18:49""","=""18170921110223655""",0,"=""334783697""","=""2901217436432469341""","=""🚀 🚀🚀🚀""",1660087129
0,"=""2022-08-09T23:16:30""","=""17962099555884851""",0,"=""398403816""","=""2901217436432469341""","=""👏👏👏👏""",1660086990
0,"=""2022-08-09T23:14:06""","=""17843553569826460""",0,"=""903883978""","=""2901217436432469341""","=""Que demais!! 😂👏""",1660086846
0,"=""2022-08-09T23:10:33""","=""18044869510357929""",0,"=""7290033762""","=""2901217436432469341""","=""Boa 😂😂😂😂😂""",1660086633
0,"=""2022-08-09T23:07:15""","=""18010675939439372""",0,"=""5847917916""","=""2901217436432469341""","=""😂😂😂😂😂😂😂😂😂""",1660086435
0,"=""2022-08-09T23:06:02""","=""17958071806899295""",0,"=""5430306356""","=""2901217436432469341""","=""Booooora meu governador 💪💪👏👏""",1660086362
0,"=""2022-08-09T23:04:15""","=""18056601304328450""",0,"=""1655550741""","=""2901217436432469341""","=""😂😂😂😂""",1660086255
0,"=""2022-08-09T22:41:02""","=""17960651959787347""",0,"=""28800228310""","=""2901217436432469341""","=""Kkkkkk sei bem.... o Cachoeira quer voltar""",1660084862
0,"=""2022-08-09T22:31:52""","=""17958682282821819""",0,"=""1955909248""","=""2901217436432469341""","=""MEU GOVERNADOR 🙏🏾🙌🏾""",1660084312
0,"=""2022-08-09T22:31:44""","=""17843713337828370""",0,"=""1955909248""","=""2901217436432469341""","=""meu""",1660084304
0,"=""2022-08-09T22:31:19""","=""17971735555732983""",0,"=""7740908401""","=""2901217436432469341""","=""👏👏👏👏👏""",1660084279
0,"=""2022-08-09T22:29:30""","=""17927896577518085""",0,"=""7856424706""","=""2901217436432469341""","=""😂""",1660084170
0,"=""2022-08-09T22:25:52""","=""18314318296035482""",0,"=""14032999112""","=""2901217436432469341""","=""Arrochaaaaaaaaaaaaaa""",1660083952
0,"=""2022-08-09T22:23:41""","=""17956611985844694""",0,"=""319187699""","=""2901217436432469341""","=""4️⃣4️⃣✔️""",1660083821
0,"=""2022-08-09T22:21:27""","=""17915718698555618""",0,"=""9850156568""","=""2901217436432469341""","=""@ronaldocaiado  estamos com você""",1660083687
0,"=""2022-08-09T22:15:39""","=""18102481966288371""",0,"=""6610772323""","=""2901217436432469341""","=""Arrochaaaaaa👏👏👏👏""",1660083339
0,"=""2022-08-09T22:13:47""","=""17934775769346962""",0,"=""54164283948""","=""2901217436432469341""","=""🙌👏👏""",1660083227
0,"=""2022-08-09T22:13:44""","=""17948053520116252""",0,"=""54164283948""","=""2901217436432469341""","=""👏""",1660083224
0,"=""2022-08-09T22:08:26""","=""17956924942943587""",0,"=""54926133""","=""2901217436432469341""","=""esse *Arrrroooocchhhhhaaaaaa Goiás*  eu tive a honra de ouvir bem de perto na convenção!!
Foi uma festa linda!! @ronaldocaiado 

👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻""",1660082906
0,"=""2022-08-09T22:03:37""","=""17924382050522752""",0,"=""5956443005""","=""2901217436432469341""","=""Vai retirar a taxação de 14,25% dos aposentados servidores públicos?""",1660082617
0,"=""2022-08-09T22:02:51""","=""18138312487283755""",0,"=""3505897842""","=""2901217436432469341""","=""🙏🏻🙏🏻🙏🏻🙏🏻💪💪💪💪💪💪🚀🚀🚀🚀🚀🇧🇷✅""",1660082571
0,"=""2022-08-09T21:48:32""","=""17971669372667560""",0,"=""2217626517""","=""2901217436432469341""","=""🚀🚀🚀🚀🚀""",1660081712
0,"=""2022-08-09T21:47:45""","=""18311087203049347""",0,"=""1091561123""","=""2901217436432469341""","=""Arrochaaaaaa 44 👏👏👏""",1660081665
0,"=""2022-08-09T21:39:46""","=""17951899178019686""",0,"=""2246266272""","=""2901217436432469341""","=""👏👏👏👏👏😍""",1660081186
0,"=""2022-08-09T21:37:04""","=""18023826061401330""",0,"=""1619962592""","=""2901217436432469341""","=""😁🤜🤛🚀""",1660081024
0,"=""2022-08-09T21:32:19""","=""17954931646984957""",0,"=""309577726""","=""2901217436432469341""","=""🔝🔝🙏🙏🚀🚀🚀""",1660080739
0,"=""2022-08-09T21:28:27""","=""18177242512240822""",0,"=""186053012""","=""2901217436432469341""","=""Aí tem fôlego, disposição  e trabalho! Parabéns nosso governador @ronaldocaiado""",1660080507
0,"=""2022-08-09T21:26:58""","=""17949374173958648""",0,"=""5591083641""","=""2901217436432469341""","=""Aii assusta os adversários kkkkkk""",1660080418
0,"=""2022-08-09T21:24:41""","=""17915641211594591""",0,"=""2578242125""","=""2901217436432469341""","=""❤️❤️❤️❤️👏👏👏👏👏👏👏""",1660080281
0,"=""2022-08-09T21:23:02""","=""17863270526772662""",0,"=""295664858""","=""2901217436432469341""","=""Arrochaaaaaa👏👏👏😅""",1660080182
0,"=""2022-08-09T21:22:24""","=""17967777988756434""",0,"=""4728277361""","=""2901217436432469341""","=""Vai fechar o comércio denovo se ganhar""",1660080144
0,"=""2022-08-09T21:21:05""","=""17973692851641460""",0,"=""2252452693""","=""2901217436432469341""","=""🔥🔥🔥""",1660080065
0,"=""2022-08-09T21:16:32""","=""17930910464290922""",0,"=""6939432938""","=""2901217436432469341""","=""Arrocha Goiás! 👏👏👏""",1660079792
0,"=""2022-08-09T21:14:34""","=""17942262992078057""",0,"=""203103837""","=""2901217436432469341""","=""😂😂😂😂😂😂😂aoooo Goias""",1660079674
0,"=""2022-08-09T21:14:31""","=""17930881841403912""",0,"=""48836083853""","=""2901217436432469341""","=""ARROCHA 👏👏👏👏👏""",1660079671
0,"=""2022-08-09T21:12:51""","=""17988210505540565""",0,"=""6282834380""","=""2901217436432469341""","=""😍😂👏👏👏👏""",1660079571
0,"=""2022-08-09T21:06:28""","=""17927593973331131""",0,"=""2248152689""","=""2901217436432469341""","=""👏👏👏❤️""",1660079188
0,"=""2022-08-09T21:04:22""","=""17930460911390926""",0,"=""49104764465""","=""2901217436432469341""","=""Nunca teve um governador tão excelente, em questão da educação e da saúde.""",1660079062
0,"=""2022-08-09T21:03:12""","=""18060840679322078""",1,"=""14429397468""","=""2901217436432469341""","=""Já ganhou Deus o abençoe""",1660078992
0,"=""2022-08-09T21:01:39""","=""17934968693365807""",0,"=""3071525189""","=""2901217436432469341""","=""😂😂😂😂😂""",1660078899
0,"=""2022-08-09T20:58:20""","=""17967299647779079""",0,"=""317042582""","=""2901217436432469341""","=""Arrooooocha Goiás 👏👏👏""",1660078700
0,"=""2022-08-09T20:56:54""","=""17972431495678831""",0,"=""944437557""","=""2901217436432469341""","=""👏👏👏👏👏❤️""",1660078614
0,"=""2022-08-09T20:55:36""","=""17929869545436931""",0,"=""271899522""","=""2901217436432469341""","=""❤️""",1660078536
0,"=""2022-08-09T20:46:57""","=""17950360757092073""",0,"=""50062355470""","=""2901217436432469341""","=""👏👏👏👏👏👏👏💯💯💯💯💯🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷22❤️""",1660078017
0,"=""2022-08-09T20:46:56""","=""17970971560735612""",0,"=""30830164670""","=""2901217436432469341""","=""👏👏👏""",1660078016
0,"=""2022-08-09T20:45:43""","=""18024143398403882""",0,"=""52099855403""","=""2901217436432469341""","=""Tmj""",1660077943
0,"=""2022-08-09T20:43:58""","=""18005411041457495""",0,"=""37744990106""","=""2901217436432469341""","=""Vamos rumo a vitória 👏👏👏👏👏""",1660077838
1,"=""2022-08-09T20:43:50""","=""18223068913183726""",0,"=""4471832841""","=""2901217436432469341""","=""@ronaldocaiado e sobre o cancelamento da aposentadoria de alguns colegas da polícia científica de Góias @sindpericiasgo @aspecgo""",1660077830
0,"=""2022-08-09T20:41:42""","=""17946502658136057""",0,"=""2459290719""","=""2901217436432469341""","=""Esse dia ficou pra história de goias e do Brasil.... 👏👏👏👏👏""",1660077702
0,"=""2022-08-09T20:39:25""","=""17941086200099953""",0,"=""1389527799""","=""2901217436432469341""","=""Ele é arrochadooooooooo👏👏👏👏👏👏👏👏👏👏👏!😂""",1660077565
0,"=""2022-08-09T20:33:01""","=""18220961194196136""",0,"=""7252321742""","=""2901217436432469341""","=""👏👏""",1660077181
0,"=""2022-08-09T20:29:29""","=""17849434445812820""",0,"=""50478306523""","=""2901217436432469341""","=""👏👏👏👏👏👏""",1660076969
0,"=""2022-08-09T20:27:59""","=""17979087079609639""",1,"=""51011598036""","=""2901217436432469341""","=""Meu governador""",1660076879
0,"=""2022-08-09T20:27:53""","=""17929220741315236""",1,"=""1808609731""","=""2901217436432469341""","=""👏👏👏👏👏🙌🏼👏🏼👏🏼👏🏼👏🏼😅😅😅😅""",1660076873
0,"=""2022-08-09T20:24:09""","=""17916753431561403""",1,"=""22690877""","=""2901217436432469341""","=""🚀🚀🚀""",1660076649
0,"=""2022-08-09T20:21:54""","=""18000973771472164""",0,"=""27277485727""","=""2901217436432469341""","=""4️⃣4️⃣✅👏👏👏👏""",1660076514
0,"=""2022-08-09T20:21:07""","=""17916374792590552""",1,"=""318427854""","=""2901217436432469341""","=""😂😂😂😂😂😂😂😂😂""",1660076467
0,"=""2022-08-09T20:21:04""","=""17921431571404364""",1,"=""242113950""","=""2901217436432469341""","=""😂😂😂😂😂😂

ARROOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOCHA GOIÁS!!!! 🚀🚀🚀🚀""",1660076464
0,"=""2022-08-09T20:20:44""","=""17948409442982591""",0,"=""1827920688""","=""2901217436432469341""","=""👏👏👏""",1660076444
0,"=""2022-08-09T20:19:43""","=""17965556143816211""",1,"=""49532331605""","=""2901217436432469341""","=""Arrooooooooochagoias 👏👏👏""",1660076383
0,"=""2022-08-09T20:19:18""","=""17927910056518116""",0,"=""2020240884""","=""2901217436432469341""","=""Arrocha goias 👏👏👏👏""",1660076358
0,"=""2022-08-09T20:18:33""","=""17931932795457412""",1,"=""8685132186""","=""2901217436432469341""","=""Essa foi massa, compartilhando em 3..2..1.. 😂😂😂😂😂😂""",1660076313
0,"=""2022-08-09T20:17:59""","=""17974331098642778""",1,"=""431815500""","=""2901217436432469341""","=""🚀🚀🚀🚀🚀""",1660076279
1,"=""2022-08-09T20:14:30""","=""17952017261046030""",2,"=""203047763""","=""2901217436432469341""","=""Kkll adorei. Arrooooooooooochaaaaaaaaa Goiás""",1660076070
1,"=""2022-08-09T20:12:38""","=""17952020996046970""",2,"=""291797487""","=""2901217436432469341""","=""Meu governador 🙌""",1660075958
1,"=""2022-08-09T20:12:20""","=""17971950553666709""",2,"=""2207596575""","=""2901217436432469341""","=""@ronaldocaiado 👏👏reeleito 2022 🔥""",1660075940
0,"=""2022-08-09T20:10:59""","=""17962515448746024""",1,"=""9142602150""","=""2901217436432469341""","=""👏👏👏👏""",1660075859
0,"=""2022-08-09T20:10:42""","=""17987537485531878""",1,"=""1698041180""","=""2901217436432469341""","=""❤️❤️❤️❤️❤️❤️😂😂😂😂""",1660075842
1,"=""2022-08-09T20:10:07""","=""18238738798189240""",2,"=""1385849048""","=""2901217436432469341""","=""RUMO AO TOPO GOIÁS 👏🚀""",1660075807
1,"=""2022-08-09T20:06:15""","=""18179834593226756""",2,"=""281000470""","=""2901217436432469341""","=""Arrrochhhhaaaaaaa meu governador!!!!!""",1660075575
0,"=""2022-08-09T20:04:38""","=""17854184699778202""",1,"=""4070511138""","=""2901217436432469341""","=""Arrocha!!!!""",1660075478
0,"=""2022-08-09T20:04:27""","=""17861994053777442""",2,"=""48734364711""","=""2901217436432469341""","=""Arrochaaaaaaaa Goiás 👏👏👏👏""",1660075467
2,"=""2022-08-09T20:03:54""","=""17889136898678365""",2,"=""9879030661""","=""2901217436432469341""","=""Borrrraaaaaaaa👏👏👏👏👏👏👏👏🔥🔥""",1660075434
0,"=""2022-08-09T20:03:10""","=""18105389824295956""",1,"=""48734364711""","=""2901217436432469341""","=""👏👏👏👏👏👏👏""",1660075390
0,"=""2022-08-09T20:03:08""","=""17843324048830133""",2,"=""4540247244""","=""2901217436432469341""","=""👏👏👏👏arrochaaa""",1660075388
1,"=""2022-08-09T20:02:41""","=""18221726746150680""",2,"=""22396177""","=""2901217436432469341""","=""Desse jeito mesmo! 😂 #arrochagoiás""",1660075361
2,"=""2022-08-09T20:00:44""","=""17978150806621960""",3,"=""1457815775""","=""2901217436432469341""","=""@ronaldocaiado  íiiiiiiiiiiiuuuuuuuuuuuu vamos q vamosssssssss Goiás  juntos ❤  podemos  mais""",1660075244
1,"=""2022-08-09T19:59:14""","=""17866843103760180""",3,"=""1564712175""","=""2901217436432469341""","=""Melhor governador de Goiás! ✅""",1660075154
0,"=""2022-08-09T19:59:00""","=""17983243513575762""",0,"=""4978842859""","=""2901217436432469341""","=""😂😂😂😂😂😂😂""",1660075140
0,"=""2022-08-09T19:58:54""","=""17940682160271485""",1,"=""1564712175""","=""2901217436432469341""","=""👏👏👏👏👏""",1660075134
0,"=""2022-08-09T19:58:46""","=""18188817175201459""",1,"=""1564712175""","=""2901217436432469341""","=""Meu governador ✅""",1660075126
0,"=""2022-08-09T19:55:48""","=""17964540079827570""",1,"=""253542545""","=""2901217436432469341""","=""Esse #arrocha ecoa em todo Estado de Goiás 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👊🏻💪🏻❤️❤️❤️❤️❤️❤️❤️❤️""",1660074948
0,"=""2022-08-09T19:55:19""","=""17936825450168862""",1,"=""1337291737""","=""2901217436432469341""","=""Aeeeeeeee 👏👏👏👏👏""",1660074919
0,"=""2022-08-09T19:53:00""","=""17967573913780126""",0,"=""1006295545""","=""2901217436432469341""","=""Arrooooooooooooooooooooooooooocha Goiás ♥""",1660074780
0,"=""2022-08-09T19:52:34""","=""17936181458185383""",2,"=""589813112""","=""2901217436432469341""","=""Fala pra nós o que vc vai fazer para a segurança pública se reeleito ?""",1660074754
0,"=""2022-08-09T19:47:09""","=""17971002022686384""",0,"=""1304405546""","=""2901217436432469341""","=""Arrooocha meu governador 🚀🚀🚀🥰""",1660074429
0,"=""2022-08-09T19:45:25""","=""17919223517531387""",0,"=""8981583155""","=""2901217436432469341""","=""😂😂😂 Gostei!!!👏👏👏""",1660074325
0,"=""2022-08-09T19:44:17""","=""18175802236239460""",0,"=""4936021224""","=""2901217436432469341""","=""👏👏👏👏👏👏👏👏❤️""",1660074257
0,"=""2022-08-09T19:43:13""","=""17962588258865842""",0,"=""4955570164""","=""2901217436432469341""","=""😍😍🙌🙌""",1660074193
0,"=""2022-08-10T00:24:47""","=""17933400818240368""",0,"=""249311017""","=""2901107836441207851""","=""Esse dia foi mágico👏👏👏 #primeiroturno""",1660091087
0,"=""2022-08-09T23:14:32""","=""17929640315452776""",0,"=""1384236360""","=""2901107836441207851""","=""Esse é o nosso GOVERNADOR""",1660086872
0,"=""2022-08-09T23:01:51""","=""17986574569557055""",0,"=""7259094056""","=""2901107836441207851""","=""Parabéns 👏👏👏👏💚🇧🇷""",1660086111
0,"=""2022-08-09T22:19:53""","=""17929507448426089""",0,"=""314275285""","=""2901107836441207851""","=""👏👏👏👏👏""",1660083593
0,"=""2022-08-09T22:07:24""","=""18056388574330286""",0,"=""8476591296""","=""2901107836441207851""","=""Meu Governador 👏👏👏""",1660082844
0,"=""2022-08-09T21:20:28""","=""18176042953237821""",0,"=""11954592030""","=""2901107836441207851""","=""👏👏👏👏👏👏👏""",1660080028
0,"=""2022-08-09T21:14:37""","=""17971260478734845""",0,"=""6282834380""","=""2901107836441207851""","=""Arrrooooocha Goiás 👏👏👏""",1660079677
0,"=""2022-08-09T20:48:49""","=""18325722244049656""",0,"=""4532072550""","=""2901107836441207851""","=""👏👏👏""",1660078129
0,"=""2022-08-09T20:45:58""","=""17938108961146110""",0,"=""48734364711""","=""2901107836441207851""","=""👏👏👏👏👏👏👏👏👏👏""",1660077958
0,"=""2022-08-09T20:13:29""","=""18250414318111151""",0,"=""54522369454""","=""2901107836441207851""","=""Amém""",1660076009
0,"=""2022-08-09T20:12:51""","=""17933206625374171""",0,"=""54522369454""","=""2901107836441207851""","=""👏👏👏👏👏👏meu governo""",1660075971
0,"=""2022-08-09T19:32:54""","=""17969150362692104""",0,"=""3827841654""","=""2901107836441207851""","=""Arrocha Goiás!""",1660073574
0,"=""2022-08-09T18:59:08""","=""17951498218930738""",1,"=""1586326037""","=""2901107836441207851""","=""👏👏👏""",1660071548
0,"=""2022-08-09T18:40:51""","=""17944590773319227""",0,"=""2050982217""","=""2901107836441207851""","=""Senhor governador por que os colégios militares combram taxa de alunos e ninguém faz nada""",1660070451
0,"=""2022-08-09T18:04:59""","=""18208410949088194""",0,"=""49079016042""","=""2901107836441207851""","=""Tem mostrado como se governa com honestidade e compromisso, quero mais 4 anos com o senhor governando e fazendo mais por Goiás""",1660068299
0,"=""2022-08-09T18:01:37""","=""17939741945123262""",0,"=""49028338040""","=""2901107836441207851""","=""Se Deus quiser vai ser mais 4 anos de muito trabalho. 👏👏👏👏👏👏""",1660068097
0,"=""2022-08-09T18:01:02""","=""17922103181397982""",0,"=""49233549549""","=""2901107836441207851""","=""Meu condidato, Goiás está contigo""",1660068062
0,"=""2022-08-09T17:53:48""","=""17954696011874818""",0,"=""7051983153""","=""2901107836441207851""","=""Foi lindo! Energia positiva...#arrochagoias""",1660067628
0,"=""2022-08-09T17:47:59""","=""17970939484732972""",0,"=""3321074098""","=""2901107836441207851""","=""Grana boa hein?""",1660067279
0,"=""2022-08-09T17:36:54""","=""18306305131027279""",0,"=""364899704""","=""2901107836441207851""","=""➕4️⃣ pro @ronaldocaiado""",1660066614
0,"=""2022-08-09T17:34:17""","=""17990060032522701""",0,"=""14311518881""","=""2901107836441207851""","=""Finalmente um governador que dá orgulho aos Goianos!""",1660066457
0,"=""2022-08-09T17:33:21""","=""17943208502188266""",0,"=""52774965502""","=""2901107836441207851""","=""Governador de novo  com força do povo👏👏👏""",1660066401
0,"=""2022-08-09T17:16:05""","=""17906842721625361""",0,"=""45941228015""","=""2901107836441207851""","=""👏👏👏👏👏""",1660065365
0,"=""2022-08-09T17:08:24""","=""17972708911716210""",0,"=""39457877186""","=""2901107836441207851""","=""👏👏👏👏👏👏""",1660064904
0,"=""2022-08-09T17:05:13""","=""18217717465159545""",0,"=""414288770""","=""2901107836441207851""","=""Arroooooocha👏👏👏""",1660064713
0,"=""2022-08-09T17:00:56""","=""17935283819365603""",0,"=""7740908401""","=""2901107836441207851""","=""👏👏👏👏👏🙏🙏🙏🙏""",1660064456
0,"=""2022-08-09T16:57:43""","=""17924579681353046""",0,"=""13262412326""","=""2901107836441207851""","=""Ele demorou muito pra chegar ao cargo de governador do Estado de Goiás,hj está aí levando humores de transformação para esse Goiás lindo. Que Deus te abençoe sempre meu candidato a governador 🙏😊""",1660064263
0,"=""2022-08-09T16:53:30""","=""17944189943282775""",0,"=""50558218642""","=""2901107836441207851""","=""Arrocha Goiás!!!!""",1660064010
0,"=""2022-08-09T16:52:48""","=""18190812148206433""",0,"=""41082345832""","=""2901107836441207851""","=""👏👏👏👏""",1660063968
0,"=""2022-08-09T16:37:54""","=""17962208107874699""",0,"=""34415309434""","=""2901107836441207851""","=""👏👏👏 🙏 🚀🚀🚀 Éhhhh 44 , 44 , 44 que à gente quer ...""",1660063074
0,"=""2022-08-09T16:37:05""","=""18142440667272430""",0,"=""5382434845""","=""2901107836441207851""","=""Foi emocionante  esse  momento""",1660063025
0,"=""2022-08-09T16:33:11""","=""17889155138680258""",0,"=""4325125402""","=""2901107836441207851""","=""🙌👏👏""",1660062791
0,"=""2022-08-09T16:32:14""","=""18105213409288539""",0,"=""49896139664""","=""2901107836441207851""","=""Arrocha Goiás.....👏👏👏👏""",1660062734
0,"=""2022-08-09T16:28:43""","=""18209747518094062""",0,"=""38457022807""","=""2901107836441207851""","=""Pra cima 44 🙏🏻🚀🙏🏻🚀""",1660062523
0,"=""2022-08-09T16:28:41""","=""17919125702540405""",0,"=""320690619""","=""2901107836441207851""","=""👏👏👏👏👏👏👏👏""",1660062521
0,"=""2022-08-09T16:27:16""","=""17963887603731618""",1,"=""1362478814""","=""2901107836441207851""","=""Rumo à vitória primeiro turno ,foi lindo a convenção a alegria das pessoas era contagiante 😍""",1660062436
0,"=""2022-08-09T16:26:23""","=""17928205241330143""",1,"=""10123267764""","=""2901107836441207851""","=""Boa tarde que Deus te abençoe é te ilumine sempre Boa sorte e muitas bençãos de Deus esteja com você e sua família 🙏🙏""",1660062383
0,"=""2022-08-09T16:25:10""","=""17929711595425126""",0,"=""3969349435""","=""2901107836441207851""","=""👏👏👏muito bom !!! Eu acompanhei de perto ...""",1660062310
0,"=""2022-08-09T16:23:33""","=""18008888389446655""",0,"=""442094118""","=""2901107836441207851""","=""Foi maravilhoso👏👏👏👏👏👏👏👏👏""",1660062213
0,"=""2022-08-09T16:22:31""","=""17924590766356025""",0,"=""1906400206""","=""2901107836441207851""","=""1º TURNO HAHAHAHA!!! EU JÁ SABIA!!""",1660062151
0,"=""2022-08-09T16:09:54""","=""17949895688095358""",1,"=""1572698410""","=""2901107836441207851""","=""👏👏👏👏👏👏👏""",1660061394
1,"=""2022-08-09T16:08:47""","=""17865109631766348""",2,"=""35388331377""","=""2901107836441207851""","=""Hoje eu tem 34 ate hoje senhor tá sendo melhor governador estado Goiás que Deus abençoa muito sua vida sua carreira""",1660061327
0,"=""2022-08-09T16:08:36""","=""17870896688743821""",1,"=""54392495469""","=""2901107836441207851""","=""Aôôô...👏👏👏👏👏""",1660061316
0,"=""2022-08-09T16:02:58""","=""17909222744614776""",1,"=""3241998530""","=""2901107836441207851""","=""👏👏👏👏👏👏👏👏🙌""",1660060978
0,"=""2022-08-09T16:02:33""","=""18313887727005882""",1,"=""944437557""","=""2901107836441207851""","=""👏👏👏👏👏👏❤️🙌""",1660060953
1,"=""2022-08-09T16:01:39""","=""18024484954399849""",2,"=""7172882016""","=""2901107836441207851""","=""👏👏👏👏 vamos que vamos arrocha Goiás com Deus na frente tudo da certo""",1660060899
0,"=""2022-08-09T15:58:03""","=""17941857584212469""",1,"=""1623463692""","=""2901107836441207851""","=""Que venha no primeiro turno ☑️""",1660060683
0,"=""2022-08-09T15:57:37""","=""17863185575770797""",1,"=""52099855403""","=""2901107836441207851""","=""👏👏👏👏🙌🙌👏👏tmj""",1660060657
